time, price, volume
2623, 3582, 13976
2624, 3583, 15531
2625, 3583, 14281
2626, 3584, 17129
2627, 3584, 14599
2628, 3583, 13926
2629, 3583, 16800
2630, 3584, 12762
2631, 3584, 17165
2632, 3583, 12470
2633, 3582, 14581
2634, 3582, 16480
2635, 3583, 12109
2636, 3582, 13021
2637, 3583, 14117
2638, 3583, 15081
2639, 3584, 14878
2640, 3583, 11398
2641, 3583, 15476
2642, 3583, 18603
2643, 3583, 14513
2644, 3583, 14253
2645, 3583, 15600
2646, 3583, 13242
2647, 3584, 13285
2648, 3584, 15856
2649, 3583, 17677
2650, 3583, 13929
2651, 3583, 10317
2652, 3583, 18920
2653, 3583, 13846
2654, 3583, 16661
2655, 3583, 14245
2656, 3582, 17725
2657, 3583, 11192
2658, 3583, 17407
2659, 3582, 10869
2660, 3582, 15448
2661, 3582, 13853
2662, 3582, 14427
2663, 3582, 14376
2664, 3581, 14305
2665, 3581, 16253
2666, 3581, 17364
2667, 3581, 12353
2668, 3581, 14295
2669, 3581, 14472
2670, 3583, 15848
2671, 3583, 20331
2672, 3584, 10828
2673, 3585, 11036
2674, 3585, 16614
2675, 3585, 17983
2676, 3585, 12750
2677, 3585, 14168
2678, 3585, 14912
2679, 3586, 15409
2680, 3587, 15707
2681, 3588, 15322
2682, 3587, 13374
2683, 3587, 17946
2684, 3589, 16236
2685, 3590, 13321
2686, 3589, 15553
2687, 3589, 14471
2688, 3588, 15919
2689, 3588, 14804
2690, 3588, 13792
2691, 3588, 14158
2692, 3587, 16167
2693, 3586, 17237
2694, 3586, 12506
2695, 3585, 16984
2696, 3585, 15706
2697, 3585, 13391
2698, 3585, 15164
2699, 3585, 9135
2700, 3586, 12502
2701, 3586, 19921
2702, 3586, 16298
2703, 3584, 15417
2704, 3584, 15164
2705, 3584, 20435
2706, 3584, 14298
2707, 3584, 17200
2708, 3584, 17747
2709, 3585, 13156
2710, 3584, 16197
2711, 3584, 11977
2712, 3584, 15822
2713, 3584, 16744
2714, 3584, 11916
2715, 3584, 15481
2716, 3585, 15848
2717, 3585, 15960
2718, 3584, 15716
2719, 3585, 15710
2720, 3584, 16660
2721, 3584, 17110
2722, 3584, 19961
2723, 3584, 13632
2724, 3584, 16482
2725, 3584, 13201
2726, 3583, 18665
2727, 3583, 17621
2728, 3583, 15139
2729, 3584, 13114
2730, 3585, 13562
2731, 3585, 16022
2732, 3585, 12906
2733, 3585, 15942
2734, 3584, 13907
2735, 3583, 12812
2736, 3583, 14865
2737, 3583, 19365
2738, 3580, 14410
2739, 3580, 17050
2740, 3580, 17495
2741, 3580, 17824
2742, 3581, 12288
2743, 3580, 15816
2744, 3581, 11720
2745, 3582, 12808
2746, 3580, 17758
2747, 3580, 16095
2748, 3580, 18144
2749, 3581, 14947
2750, 3581, 15987
2751, 3581, 18097
2752, 3582, 12123
2753, 3581, 13561
2754, 3580, 15273
2755, 3580, 17790
2756, 3579, 16992
2757, 3579, 19642
2758, 3579, 13015
2759, 3579, 16958
2760, 3579, 12075
2761, 3579, 16844
2762, 3579, 14238
2763, 3579, 15407
2764, 3580, 10216
2765, 3580, 10520
2766, 3580, 15055
2767, 3580, 14632
2768, 3581, 14267
2769, 3580, 16989
2770, 3580, 15515
2771, 3580, 15391
2772, 3580, 15357
2773, 3580, 13161
2774, 3578, 13196
2775, 3578, 17009
2776, 3578, 14638
2777, 3578, 19190
2778, 3578, 13246
2779, 3578, 16991
2780, 3578, 13391
2781, 3576, 18062
2782, 3576, 17406
2783, 3576, 17133
2784, 3577, 12433
2785, 3577, 13290
2786, 3577, 18721
2787, 3577, 16292
2788, 3578, 10683
2789, 3578, 13120
2790, 3578, 12130
2791, 3578, 13242
2792, 3579, 13451
2793, 3579, 19169
2794, 3580, 10936
2795, 3580, 14727
2796, 3580, 13927
2797, 3580, 17165
2798, 3579, 14800
2799, 3579, 13965
2800, 3579, 17578
2801, 3579, 14365
2802, 3579, 14562
2803, 3579, 11361
2804, 3579, 15870
2805, 3578, 17541
2806, 3578, 15759
2807, 3577, 16255
2808, 3577, 20461
2809, 3578, 10969
2810, 3579, 16942
2811, 3579, 18678
2812, 3577, 15124
2813, 3577, 15403
2814, 3577, 14218
2815, 3579, 14646
2816, 3576, 12872
2817, 3576, 15552
2818, 3578, 17446
2819, 3579, 14250
2820, 3579, 15109
2821, 3580, 16072
2822, 3581, 13224
2823, 3581, 20909
2824, 3581, 14550
2825, 3582, 13744
2826, 3581, 17194
2827, 3581, 15537
2828, 3580, 13968
2829, 3580, 14861
2830, 3580, 17055
2831, 3580, 17552
2832, 3580, 17852
2833, 3580, 15992
2834, 3581, 14069
2835, 3580, 13256
2836, 3580, 17089
2837, 3580, 15361
2838, 3580, 12425
2839, 3581, 11573
2840, 3581, 16332
2841, 3581, 16329
2842, 3581, 16472
2843, 3582, 12152
2844, 3583, 14055
2845, 3582, 11961
2846, 3582, 12869
2847, 3582, 14124
2848, 3582, 13103
2849, 3583, 13401
2850, 3583, 17310
2851, 3583, 18497
2852, 3583, 15755
2853, 3583, 16133
2854, 3582, 12895
2855, 3582, 20189
2856, 3580, 13511
2857, 3580, 18747
2858, 3579, 13690
2859, 3578, 10231
2860, 3578, 14249
2861, 3579, 15404
2862, 3579, 19064
2863, 3579, 15929
2864, 3579, 16835
2865, 3580, 14275
2866, 3581, 10412
2867, 3581, 13988
2868, 3582, 11931
2869, 3581, 12440
2870, 3582, 12966
2871, 3582, 14764
2872, 3582, 14021
2873, 3581, 10799
2874, 3582, 12837
2875, 3582, 14866
2876, 3582, 12528
2877, 3582, 15661
2878, 3582, 21837
2879, 3582, 16368
2880, 3582, 15393
2881, 3583, 14838
2882, 3584, 12480
2883, 3584, 16127
2884, 3584, 17903
2885, 3584, 14728
2886, 3584, 17832
2887, 3584, 15134
2888, 3583, 17893
2889, 3583, 20787
2890, 3583, 18334
2891, 3582, 18676
2892, 3582, 17695
2893, 3582, 16191
2894, 3582, 16939
2895, 3582, 14733
2896, 3582, 17600
2897, 3582, 12900
2898, 3582, 15441
2899, 3582, 14645
2900, 3582, 16381
2901, 3582, 18140
2902, 3581, 13377
2903, 3581, 16042
2904, 3582, 16952
2905, 3581, 16917
2906, 3581, 16823
2907, 3580, 15482
2908, 3580, 11305
2909, 3580, 16915
2910, 3579, 12281
2911, 3578, 14372
2912, 3579, 12692
2913, 3578, 13641
2914, 3578, 16868
2915, 3577, 11086
2916, 3575, 11354
2917, 3574, 13130
2918, 3574, 16396
2919, 3575, 12783
2920, 3577, 15033
2921, 3577, 14717
2922, 3578, 14404
2923, 3578, 12912
2924, 3577, 15310
2925, 3578, 11428
2926, 3577, 15382
2927, 3577, 18036
2928, 3578, 15299
2929, 3577, 14998
2930, 3577, 13443
2931, 3577, 13683
2932, 3578, 12859
2933, 3578, 13684
2934, 3578, 11421
2935, 3577, 16845
2936, 3578, 13777
2937, 3579, 10654
2938, 3578, 12656
2939, 3578, 15018
2940, 3577, 12604
2941, 3578, 16569
2942, 3579, 14388
2943, 3578, 18867
2944, 3579, 14994
2945, 3580, 10717
2946, 3580, 12976
2947, 3581, 13764
2948, 3580, 14192
2949, 3579, 12374
2950, 3581, 18939
2951, 3582, 17148
2952, 3582, 15826
2953, 3582, 14097
2954, 3582, 13121
2955, 3581, 14281
2956, 3580, 15084
2957, 3580, 11362
2958, 3583, 11708
2959, 3585, 16479
2960, 3585, 11765
2961, 3585, 10939
2962, 3585, 17015
2963, 3584, 14293
2964, 3584, 15151
2965, 3583, 14782
2966, 3583, 18079
2967, 3583, 15935
2968, 3584, 15306
2969, 3583, 11594
2970, 3583, 9767
2971, 3583, 12026
2972, 3583, 13705
2973, 3584, 13301
2974, 3585, 14272
2975, 3586, 11503
2976, 3586, 14646
2977, 3588, 13051
2978, 3588, 11300
2979, 3588, 13309
2980, 3588, 15097
2981, 3588, 18965
2982, 3588, 13393
2983, 3589, 12107
2984, 3589, 16732
2985, 3589, 15401
2986, 3588, 14825
2987, 3586, 16115
2988, 3587, 13389
2989, 3588, 15273
2990, 3587, 15337
2991, 3587, 15482
2992, 3588, 15087
2993, 3590, 14460
2994, 3590, 21486
2995, 3589, 11954
2996, 3591, 14356
2997, 3591, 18120
2998, 3590, 11552
2999, 3593, 15312
3000, 3593, 15494
3001, 3594, 14185
3002, 3592, 22004
3003, 3591, 15729
3004, 3591, 17530
3005, 3591, 17402
3006, 3589, 16826
3007, 3589, 11143
3008, 3588, 14924
3009, 3587, 15283
3010, 3588, 9754
3011, 3587, 15746
3012, 3587, 15539
3013, 3584, 17072
3014, 3584, 14874
3015, 3583, 19304
3016, 3580, 18703
3017, 3580, 14738
3018, 3580, 12748
3019, 3580, 16636
3020, 3581, 9943
3021, 3580, 25903
3022, 3580, 19368
3023, 3579, 25378
3024, 3580, 11449
3025, 3579, 13913
3026, 3580, 14897
3027, 3580, 24307
3028, 3580, 17790
3029, 3580, 18136
3030, 3579, 14406
3031, 3578, 17448
3032, 3578, 17132
3033, 3578, 15937
3034, 3578, 16882
3035, 3578, 15414
3036, 3577, 14461
3037, 3577, 15655
3038, 3578, 17109
3039, 3578, 16363
3040, 3578, 25237
3041, 3578, 14911
3042, 3578, 13941
3043, 3579, 12610
3044, 3580, 10021
3045, 3580, 15685
3046, 3578, 18876
3047, 3577, 13808
3048, 3577, 12552
3049, 3577, 17817
3050, 3577, 14978
3051, 3578, 12707
3052, 3578, 16780
3053, 3578, 22174
3054, 3578, 18971
3055, 3579, 11609
3056, 3579, 14664
3057, 3579, 15829
3058, 3583, 15026
3059, 3583, 15399
3060, 3581, 17413
3061, 3582, 12413
3062, 3583, 11282
3063, 3583, 15624
3064, 3582, 12559
3065, 3581, 14750
3066, 3581, 17725
3067, 3581, 15210
3068, 3581, 13042
3069, 3581, 14842
3070, 3581, 17268
3071, 3580, 14158
3072, 3580, 15335
3073, 3579, 15556
3074, 3579, 16556
3075, 3578, 12750
3076, 3577, 12612
3077, 3577, 17770
3078, 3578, 16675
3079, 3577, 17719
3080, 3578, 15899
3081, 3579, 13580
3082, 3578, 16455
3083, 3578, 19362
3084, 3578, 17195
3085, 3579, 15842
3086, 3582, 13761
3087, 3582, 13550
3088, 3582, 17577
3089, 3583, 15818
3090, 3583, 11094
3091, 3583, 14116
3092, 3584, 14268
3093, 3586, 12790
3094, 3584, 15249
3095, 3584, 16481
3096, 3584, 15002
3097, 3585, 9827
3098, 3585, 14373
3099, 3585, 12255
3100, 3585, 18886
3101, 3585, 18386
3102, 3585, 22023
3103, 3585, 16472
3104, 3585, 16400
3105, 3585, 15625
3106, 3585, 18321
3107, 3586, 11618
3108, 3585, 15289
3109, 3586, 15328
3110, 3589, 15485
3111, 3589, 16339
3112, 3588, 11683
3113, 3590, 12805
3114, 3590, 15431
3115, 3590, 14566
3116, 3588, 16609
3117, 3589, 14578
3118, 3589, 18544
3119, 3589, 14197
3120, 3589, 13752
3121, 3589, 15764
3122, 3588, 15311
3123, 3588, 15885
3124, 3588, 13394
3125, 3588, 15535
3126, 3587, 13171
3127, 3587, 15954
3128, 3586, 16002
3129, 3587, 12401
3130, 3587, 10468
3131, 3587, 14346
3132, 3586, 15135
3133, 3586, 14357
3134, 3586, 15547
3135, 3585, 12732
3136, 3585, 10707
3137, 3585, 14545
3138, 3584, 16818
3139, 3583, 13075
3140, 3583, 19954
3141, 3582, 15606
3142, 3582, 13689
3143, 3586, 16463
3144, 3586, 17479
3145, 3585, 16511
3146, 3585, 13645
3147, 3585, 14490
3148, 3587, 11867
3149, 3586, 15457
3150, 3586, 12225
3151, 3586, 10232
3152, 3584, 14940
3153, 3584, 13814
3154, 3583, 15850
3155, 3583, 17167
3156, 3582, 12898
3157, 3583, 18076
3158, 3583, 16983
3159, 3583, 17491
3160, 3584, 9682
3161, 3583, 15178
3162, 3583, 14482
3163, 3583, 12572
3164, 3583, 14708
3165, 3583, 15782
3166, 3583, 16869
3167, 3584, 12509
3168, 3584, 16553
3169, 3584, 20939
3170, 3585, 12984
3171, 3585, 16701
3172, 3585, 17661
3173, 3586, 12412
3174, 3587, 13381
3175, 3586, 15504
3176, 3586, 13120
3177, 3586, 14421
3178, 3587, 18611
3179, 3586, 16932
3180, 3587, 12397
3181, 3586, 14706
3182, 3586, 17091
3183, 3585, 17264
3184, 3585, 18448
3185, 3585, 18301
3186, 3585, 12877
3187, 3586, 17007
3188, 3586, 15234
3189, 3587, 14538
3190, 3587, 13063
3191, 3587, 17230
3192, 3587, 16484
3193, 3587, 15464
3194, 3585, 11777
3195, 3585, 16508
3196, 3585, 16085
3197, 3585, 18004
3198, 3587, 18694
3199, 3586, 12133
3200, 3587, 13883
3201, 3586, 19685
3202, 3589, 16817
3203, 3590, 17248
3204, 3589, 14805
3205, 3588, 14920
3206, 3588, 17367
3207, 3589, 12001
3208, 3589, 15872
3209, 3589, 14738
3210, 3589, 12804
3211, 3588, 10531
3212, 3588, 12606
3213, 3588, 12782
3214, 3588, 20948
3215, 3588, 13767
3216, 3588, 15738
3217, 3589, 16297
3218, 3588, 16469
3219, 3587, 12540
3220, 3587, 16577
3221, 3587, 18968
3222, 3587, 17670
3223, 3587, 15164
3224, 3587, 13583
3225, 3587, 17677
3226, 3587, 18846
3227, 3589, 15092
3228, 3589, 14518
3229, 3590, 14727
3230, 3590, 16568
3231, 3588, 14427
3232, 3586, 14030
3233, 3586, 15631
3234, 3587, 15240
3235, 3587, 18147
3236, 3587, 18856
3237, 3587, 16106
3238, 3588, 15474
3239, 3589, 17142
3240, 3589, 15404
3241, 3591, 15555
3242, 3591, 14194
3243, 3589, 14095
3244, 3590, 9897
3245, 3591, 12335
3246, 3590, 16375
3247, 3590, 13114
3248, 3590, 14560
3249, 3590, 23143
3250, 3590, 17224
3251, 3591, 14828
3252, 3592, 16124
3253, 3592, 16708
3254, 3594, 17969
3255, 3594, 17098
3256, 3594, 18614
3257, 3594, 16869
3258, 3594, 15427
3259, 3593, 13730
3260, 3594, 13314
3261, 3593, 18536
3262, 3594, 15987
3263, 3594, 15645
3264, 3595, 10154
3265, 3594, 13058
3266, 3593, 14025
3267, 3591, 12082
3268, 3594, 13162
3269, 3595, 12901
3270, 3596, 15071
3271, 3596, 15806
3272, 3597, 13999
3273, 3597, 17261
3274, 3597, 13517
3275, 3598, 12721
3276, 3598, 11960
3277, 3597, 14215
3278, 3597, 18982
3279, 3598, 11636
3280, 3594, 15982
3281, 3594, 13152
3282, 3594, 15540
3283, 3594, 11143
3284, 3595, 14221
3285, 3593, 12387
3286, 3593, 13548
3287, 3593, 16373
3288, 3594, 11619
3289, 3593, 17064
3290, 3593, 16798
3291, 3594, 14688
3292, 3594, 13625
3293, 3595, 15652
3294, 3596, 13435
3295, 3597, 13104
3296, 3597, 18239
3297, 3597, 15579
3298, 3596, 11819
3299, 3597, 13042
3300, 3597, 14018
3301, 3596, 14573
3302, 3595, 18338
3303, 3595, 14029
3304, 3596, 17943
3305, 3597, 11114
3306, 3597, 14172
3307, 3597, 17624
3308, 3598, 15652
3309, 3595, 12680
3310, 3596, 10657
3311, 3596, 16516
3312, 3596, 14312
3313, 3596, 16925
3314, 3596, 18048
3315, 3594, 17166
3316, 3597, 12545
3317, 3597, 15232
3318, 3598, 15694
3319, 3598, 14015
3320, 3598, 16026
3321, 3598, 15340
3322, 3598, 15781
3323, 3597, 16220
3324, 3597, 14577
3325, 3600, 13433
3326, 3600, 15351
3327, 3600, 13078
3328, 3601, 12231
3329, 3604, 14341
3330, 3606, 13684
3331, 3606, 15069
3332, 3606, 14660
3333, 3607, 14382
3334, 3608, 13422
3335, 3609, 14946
3336, 3609, 14886
3337, 3608, 13031
3338, 3609, 17416
3339, 3609, 15589
3340, 3608, 17149
3341, 3610, 12010
3342, 3607, 14147
3343, 3606, 16683
3344, 3606, 11817
3345, 3606, 14128
3346, 3606, 11027
3347, 3605, 17479
3348, 3606, 14139
3349, 3606, 15179
3350, 3605, 13665
3351, 3606, 9807
3352, 3604, 12418
3353, 3604, 15483
3354, 3604, 12816
3355, 3604, 16010
3356, 3604, 13241
3357, 3604, 17136
3358, 3604, 18168
3359, 3605, 14101
3360, 3604, 18128
3361, 3604, 16428
3362, 3607, 12642
3363, 3607, 16897
3364, 3607, 13903
3365, 3608, 15831
3366, 3609, 14282
3367, 3610, 16065
3368, 3610, 13632
3369, 3611, 11244
3370, 3611, 12690
3371, 3610, 18812
3372, 3609, 15914
3373, 3608, 16926
3374, 3608, 15032
3375, 3608, 16988
3376, 3608, 12879
3377, 3607, 15302
3378, 3609, 11721
3379, 3609, 18047
3380, 3606, 14888
3381, 3607, 15833
3382, 3607, 17874
3383, 3607, 15198
3384, 3607, 14388
3385, 3607, 15342
3386, 3608, 15629
3387, 3608, 15376
3388, 3605, 16098
3389, 3604, 17558
3390, 3605, 15359
3391, 3606, 11185
3392, 3606, 17464
3393, 3605, 11781
3394, 3605, 13040
3395, 3606, 11815
3396, 3605, 15733
3397, 3605, 21696
3398, 3605, 16142
3399, 3602, 14480
3400, 3601, 14266
3401, 3600, 17743
3402, 3600, 18322
3403, 3601, 9581
3404, 3601, 15411
3405, 3600, 13479
3406, 3600, 15812
3407, 3600, 16350
3408, 3600, 9616
3409, 3600, 16503
3410, 3599, 13838
3411, 3598, 14742
3412, 3598, 20169
3413, 3598, 16133
3414, 3598, 17077
3415, 3599, 16817
3416, 3600, 9439
3417, 3600, 12059
3418, 3600, 18782
3419, 3598, 15107
3420, 3598, 15348
3421, 3598, 19148
3422, 3596, 15346
3423, 3596, 11556
3424, 3596, 15965
3425, 3596, 11603
3426, 3596, 17186
3427, 3597, 16534
3428, 3596, 16011
3429, 3594, 13156
3430, 3594, 18363
3431, 3595, 13439
3432, 3595, 15502
3433, 3594, 14421
3434, 3595, 15895
3435, 3594, 15482
3436, 3594, 13608
3437, 3595, 13927
3438, 3595, 14924
3439, 3595, 18280
3440, 3595, 14047
3441, 3594, 14947
3442, 3595, 12580
3443, 3595, 13286
3444, 3595, 14501
3445, 3595, 14291
3446, 3596, 13190
3447, 3596, 17435
3448, 3596, 14108
3449, 3597, 17233
3450, 3598, 16406
3451, 3600, 15558
3452, 3599, 14191
3453, 3599, 16542
3454, 3599, 13315
3455, 3600, 13830
3456, 3601, 13093
3457, 3600, 11255
3458, 3600, 17262
3459, 3600, 12790
3460, 3600, 16909
3461, 3600, 13712
3462, 3601, 13667
3463, 3601, 19639
3464, 3602, 14847
3465, 3601, 16429
3466, 3602, 13823
3467, 3601, 13724
3468, 3601, 22592
3469, 3602, 12973
3470, 3603, 13970
3471, 3603, 17316
3472, 3601, 15962
3473, 3601, 18761
3474, 3601, 14328
3475, 3602, 13982
3476, 3601, 12463
3477, 3601, 17227
3478, 3601, 16672
3479, 3600, 17287
3480, 3600, 12439
3481, 3600, 18854
3482, 3600, 15927
3483, 3601, 14445
3484, 3600, 16211
3485, 3599, 18080
3486, 3600, 14330
3487, 3599, 16599
3488, 3598, 13212
3489, 3598, 16667
3490, 3598, 13595
3491, 3598, 15457
3492, 3599, 13011
3493, 3598, 21786
3494, 3599, 12396
3495, 3599, 15679
3496, 3599, 14692
3497, 3600, 10795
3498, 3598, 15762
3499, 3598, 15095
3500, 3597, 14345
3501, 3597, 12817
3502, 3599, 18735
3503, 3599, 16176
3504, 3599, 16646
3505, 3599, 18865
3506, 3600, 14827
3507, 3600, 14954
3508, 3600, 16956
3509, 3601, 17247
3510, 3600, 18250
3511, 3605, 21185
3512, 3605, 17999
3513, 3604, 17266
3514, 3607, 21736
3515, 3607, 14692
3516, 3609, 10802
3517, 3611, 25808
3518, 3611, 13179
3519, 3611, 15931
3520, 3611, 18116
3521, 3614, 25655
3522, 3613, 14563
3523, 3610, 17317
3524, 3610, 27960
3525, 3610, 17975
3526, 3610, 24727
3527, 3610, 12608
3528, 3609, 15966
3529, 3609, 11629
3530, 3611, 13376
3531, 3612, 13229
3532, 3612, 13168
3533, 3613, 11960
3534, 3612, 13899
3535, 3611, 11756
3536, 3613, 16362
3537, 3613, 16294
3538, 3613, 28205
3539, 3613, 19319
3540, 3613, 19762
3541, 3614, 11265
3542, 3613, 25721
3543, 3612, 16389
3544, 3615, 14695
3545, 3615, 18555
3546, 3615, 20087
3547, 3614, 13992
3548, 3614, 25186
3549, 3614, 16758
3550, 3614, 17202
3551, 3614, 16876
3552, 3613, 13053
3553, 3611, 11516
3554, 3610, 15974
3555, 3611, 15175
3556, 3611, 16542
3557, 3611, 17828
3558, 3611, 11855
3559, 3612, 15830
3560, 3612, 12581
3561, 3612, 16396
3562, 3612, 16901
3563, 3613, 12559
3564, 3612, 16978
3565, 3612, 18442
3566, 3612, 10369
3567, 3611, 18162
3568, 3611, 15460
3569, 3611, 16376
3570, 3611, 15884
3571, 3611, 13937
3572, 3610, 17327
3573, 3608, 16466
3574, 3608, 17286
3575, 3608, 14490
3576, 3608, 16171
3577, 3609, 11729
3578, 3609, 15398
3579, 3609, 17610
3580, 3609, 17587
3581, 3608, 14641
3582, 3607, 13099
3583, 3607, 12964
3584, 3607, 17465
3585, 3607, 15489
3586, 3606, 16759
3587, 3606, 16366
3588, 3606, 16440
3589, 3607, 12797
3590, 3607, 18102
3591, 3613, 16952
3592, 3612, 13271
3593, 3612, 11551
3594, 3612, 15957
3595, 3611, 14431
3596, 3611, 16610
3597, 3611, 14089
3598, 3611, 13255
3599, 3611, 13967
3600, 3611, 15902
3601, 3611, 15029
3602, 3611, 14554
3603, 3610, 15340
3604, 3610, 17890
3605, 3610, 14422
3606, 3610, 16528
3607, 3610, 12157
3608, 3610, 15059
3609, 3608, 12531
3610, 3608, 17353
3611, 3609, 16197
3612, 3609, 14981
3613, 3608, 15804
3614, 3609, 13639
3615, 3609, 15874
3616, 3608, 12278
3617, 3608, 17317
3618, 3609, 16401
3619, 3609, 16394
3620, 3609, 20093
3621, 3609, 13354
3622, 3609, 15717
3623, 3609, 11520
3624, 3609, 14447
3625, 3609, 16842
3626, 3610, 12828
3627, 3609, 15442
3628, 3609, 16039
3629, 3609, 17537
3630, 3610, 18547
3631, 3609, 11241
3632, 3609, 13233
3633, 3607, 15541
3634, 3608, 12087
3635, 3608, 17610
3636, 3609, 12276
3637, 3610, 14264
3638, 3611, 12813
3639, 3611, 14339
3640, 3610, 14484
3641, 3609, 15237
3642, 3609, 14332
3643, 3609, 16554
3644, 3609, 18612
3645, 3609, 16003
3646, 3609, 18181
3647, 3610, 18338
3648, 3610, 14062
3649, 3610, 13177
3650, 3610, 21619
3651, 3610, 16344
3652, 3610, 16481
3653, 3610, 12701
3654, 3611, 12173
3655, 3611, 18611
3656, 3613, 15691
3657, 3614, 15740
3658, 3614, 18729
3659, 3614, 13480
3660, 3615, 13788
3661, 3615, 16292
3662, 3616, 14638
3663, 3616, 18075
3664, 3616, 13574
3665, 3617, 14120
3666, 3617, 15725
3667, 3617, 18698
3668, 3618, 13233
3669, 3619, 15589
3670, 3619, 15558
3671, 3618, 12885
3672, 3615, 14888
3673, 3614, 21402
3674, 3614, 13544
3675, 3614, 15158
3676, 3614, 17793
3677, 3614, 16042
3678, 3614, 16723
3679, 3614, 14790
3680, 3614, 16604
3681, 3614, 15163
3682, 3614, 12478
3683, 3614, 14360
3684, 3614, 17358
3685, 3615, 10678
3686, 3615, 16628
3687, 3616, 15786
3688, 3615, 14488
3689, 3616, 11099
3690, 3617, 14484
3691, 3620, 14684
3692, 3619, 17694
3693, 3619, 13375
3694, 3619, 15276
3695, 3619, 16304
3696, 3619, 19957
3697, 3619, 14179
3698, 3620, 12923
3699, 3620, 15582
3700, 3621, 10619
3701, 3621, 13726
3702, 3620, 15029
3703, 3620, 14890
3704, 3619, 15766
3705, 3619, 14024
3706, 3620, 14716
3707, 3620, 16444
3708, 3619, 17718
3709, 3619, 15139
3710, 3619, 13828
3711, 3618, 16358
3712, 3618, 17922
3713, 3618, 19158
3714, 3617, 15296
3715, 3616, 15471
3716, 3615, 18604
3717, 3614, 18851
3718, 3614, 20189
3719, 3614, 15863
3720, 3615, 12659
3721, 3615, 18458
3722, 3616, 8903
3723, 3616, 14727
3724, 3617, 13715
3725, 3617, 16519
3726, 3618, 10433
3727, 3618, 15161
3728, 3618, 15981
3729, 3619, 12947
3730, 3619, 11522
3731, 3620, 12388
3732, 3621, 12643
3733, 3622, 15464
3734, 3623, 12587
3735, 3623, 15991
3736, 3623, 17477
3737, 3623, 15823
3738, 3623, 17913
3739, 3623, 20013
3740, 3622, 13145
3741, 3621, 18415
3742, 3622, 10783
3743, 3622, 13310
3744, 3622, 15210
3745, 3623, 13528
3746, 3623, 16815
3747, 3625, 16651
3748, 3625, 18385
3749, 3625, 17988
3750, 3625, 15278
3751, 3626, 13125
3752, 3627, 15384
3753, 3625, 17278
3754, 3625, 15746
3755, 3624, 15975
3756, 3624, 11495
3757, 3625, 16415
3758, 3625, 15616
3759, 3625, 14519
3760, 3626, 17586
3761, 3626, 14788
3762, 3626, 11938
3763, 3625, 15060
3764, 3625, 16011
3765, 3625, 14544
3766, 3625, 13616
3767, 3627, 15002
3768, 3627, 17230
3769, 3626, 16190
3770, 3627, 16308
3771, 3626, 13913
3772, 3626, 12895
3773, 3625, 16301
3774, 3626, 14646
3775, 3626, 15633
3776, 3626, 14815
3777, 3627, 11553
3778, 3628, 19583
3779, 3628, 14651
3780, 3628, 16821
3781, 3629, 18567
3782, 3628, 15278
3783, 3628, 13152
3784, 3628, 14032
3785, 3628, 16719
3786, 3628, 15083
3787, 3628, 14756
3788, 3628, 13810
3789, 3628, 12832
3790, 3628, 15788
3791, 3627, 16295
3792, 3626, 11919
3793, 3626, 11165
3794, 3626, 13685
3795, 3626, 12112
3796, 3626, 16002
3797, 3626, 13830
3798, 3626, 16763
3799, 3627, 13932
3800, 3627, 18319
3801, 3625, 16003
3802, 3625, 15545
3803, 3624, 14348
3804, 3624, 14026
3805, 3624, 15208
3806, 3623, 14883
3807, 3624, 11773
3808, 3623, 11889
3809, 3622, 12498
3810, 3622, 14214
3811, 3623, 8864
3812, 3622, 15007
3813, 3621, 18063
3814, 3620, 13611
3815, 3620, 13121
3816, 3620, 14831
3817, 3620, 14746
3818, 3619, 14182
3819, 3619, 17489
3820, 3619, 12643
3821, 3620, 14541
3822, 3623, 15072
3823, 3623, 16683
3824, 3624, 15182
3825, 3623, 16090
3826, 3623, 17093
3827, 3622, 14403
3828, 3622, 15520
3829, 3623, 16306
3830, 3623, 13251
3831, 3623, 13471
3832, 3624, 14549
3833, 3627, 13155
3834, 3626, 17870
3835, 3625, 12484
3836, 3625, 13962
3837, 3626, 12429
3838, 3626, 14335
3839, 3626, 14535
3840, 3626, 15596
3841, 3627, 13076
3842, 3626, 17530
3843, 3628, 17169
3844, 3628, 16213
3845, 3628, 18253
3846, 3629, 16298
3847, 3629, 11286
3848, 3628, 13756
3849, 3627, 16099
3850, 3628, 15140
3851, 3628, 13732
3852, 3629, 11288
3853, 3629, 16844
3854, 3630, 12641
3855, 3630, 17186
3856, 3630, 12212
3857, 3629, 13173
3858, 3629, 18753
3859, 3628, 15889
3860, 3629, 12562
3861, 3629, 10397
3862, 3628, 14813
3863, 3628, 16107
3864, 3628, 19800
3865, 3628, 17496
3866, 3629, 13875
3867, 3629, 18009
3868, 3628, 12958
3869, 3628, 16537
3870, 3628, 16169
3871, 3628, 12884
3872, 3627, 15441
3873, 3627, 15329
3874, 3628, 13958
3875, 3629, 15120
3876, 3630, 12324
3877, 3628, 15943
3878, 3626, 13269
3879, 3625, 14864
3880, 3625, 13254
3881, 3625, 15991
3882, 3625, 16605
3883, 3626, 15191
3884, 3626, 20115
3885, 3626, 16600
3886, 3626, 16517
3887, 3626, 15638
3888, 3627, 12888
3889, 3626, 13341
3890, 3626, 16974
3891, 3625, 14354
3892, 3624, 15215
3893, 3623, 15589
3894, 3622, 14649
