time, price, volume
1511, 3643, 12900
1512, 3640, 24717
1513, 3641, 18088
1514, 3641, 12235
1515, 3641, 14480
1516, 3641, 17231
1517, 3636, 19680
1518, 3636, 13777
1519, 3636, 19203
1520, 3637, 13020
1521, 3636, 12356
1522, 3637, 10998
1523, 3636, 14719
1524, 3637, 11358
1525, 3637, 16313
1526, 3637, 21872
1527, 3637, 19817
1528, 3630, 19343
1529, 3629, 26052
1530, 3630, 16499
1531, 3629, 11842
1532, 3629, 17250
1533, 3629, 15664
1534, 3629, 14953
1535, 3629, 11264
1536, 3629, 18261
1537, 3628, 10743
1538, 3629, 12118
1539, 3629, 14102
1540, 3628, 12990
1541, 3627, 19247
1542, 3626, 27162
1543, 3625, 13598
1544, 3625, 14333
1545, 3625, 19724
1546, 3624, 15926
1547, 3624, 12915
1548, 3624, 17856
1549, 3623, 16758
1550, 3624, 15666
1551, 3624, 14510
1552, 3624, 19052
1553, 3624, 12495
1554, 3626, 15777
1555, 3627, 16920
1556, 3628, 15283
1557, 3624, 13230
1558, 3624, 17292
1559, 3625, 13792
1560, 3625, 18732
1561, 3625, 13174
1562, 3625, 16577
1563, 3625, 19347
1564, 3626, 13801
1565, 3626, 15136
1566, 3625, 12740
1567, 3625, 15980
1568, 3626, 12171
1569, 3626, 16508
1570, 3629, 16856
1571, 3630, 11411
1572, 3630, 13672
1573, 3632, 16230
1574, 3632, 16663
1575, 3633, 12491
1576, 3634, 14733
1577, 3635, 15642
1578, 3635, 15737
1579, 3635, 13922
1580, 3635, 13880
1581, 3634, 15719
1582, 3636, 13197
1583, 3636, 18617
1584, 3636, 14186
1585, 3637, 15202
1586, 3636, 11767
1587, 3635, 12638
1588, 3635, 16032
1589, 3634, 12590
1590, 3634, 13808
1591, 3634, 16277
1592, 3634, 13629
1593, 3635, 15515
1594, 3636, 12747
1595, 3636, 13230
1596, 3636, 14539
1597, 3636, 14358
1598, 3635, 15057
1599, 3634, 17073
1600, 3635, 17027
1601, 3635, 15616
1602, 3635, 13707
1603, 3634, 15973
1604, 3635, 11029
1605, 3635, 11569
1606, 3634, 13662
1607, 3634, 18115
1608, 3634, 16577
1609, 3634, 22458
1610, 3634, 16177
1611, 3635, 13676
1612, 3634, 15147
1613, 3634, 17821
1614, 3635, 15066
1615, 3634, 16011
1616, 3634, 19148
1617, 3634, 17994
1618, 3633, 19772
1619, 3633, 17503
1620, 3633, 13459
1621, 3634, 11505
1622, 3637, 14869
1623, 3638, 15489
1624, 3639, 14092
1625, 3639, 15119
1626, 3638, 14492
1627, 3638, 14804
1628, 3637, 13665
1629, 3637, 16674
1630, 3637, 17861
1631, 3637, 14227
1632, 3637, 16840
1633, 3637, 19965
1634, 3637, 15223
1635, 3637, 16169
1636, 3637, 15394
1637, 3637, 14982
1638, 3638, 13603
1639, 3636, 16802
1640, 3636, 13238
1641, 3636, 14107
1642, 3637, 13888
1643, 3637, 16014
1644, 3637, 19285
1645, 3637, 19457
1646, 3637, 18039
1647, 3637, 18715
1648, 3636, 15311
1649, 3636, 16271
1650, 3635, 16051
1651, 3634, 21277
1652, 3633, 17344
1653, 3633, 15524
1654, 3634, 13498
1655, 3634, 15337
1656, 3635, 15557
1657, 3635, 18298
1658, 3635, 15826
1659, 3634, 18438
1660, 3633, 15209
1661, 3634, 13615
1662, 3633, 16336
1663, 3634, 13018
1664, 3634, 17067
1665, 3634, 16510
1666, 3634, 18920
1667, 3634, 14817
1668, 3633, 19764
1669, 3633, 18065
1670, 3633, 15258
1671, 3632, 17671
1672, 3632, 11726
1673, 3631, 13197
1674, 3631, 14962
1675, 3631, 16776
1676, 3632, 14387
1677, 3633, 13688
1678, 3633, 13839
1679, 3633, 18493
1680, 3633, 20272
1681, 3633, 18086
1682, 3634, 14796
1683, 3634, 13615
1684, 3634, 13574
1685, 3634, 14686
1686, 3633, 16354
1687, 3633, 16387
1688, 3632, 19196
1689, 3631, 13481
1690, 3630, 16254
1691, 3630, 15713
1692, 3630, 14567
1693, 3630, 15560
1694, 3631, 15921
1695, 3631, 16199
1696, 3631, 16875
1697, 3631, 13989
1698, 3630, 13410
1699, 3630, 15257
1700, 3630, 15353
1701, 3630, 16528
1702, 3629, 13405
1703, 3629, 14555
1704, 3628, 14303
1705, 3628, 15195
1706, 3628, 21099
1707, 3628, 15018
1708, 3629, 12262
1709, 3630, 15673
1710, 3630, 14888
1711, 3631, 15566
1712, 3631, 15428
1713, 3629, 18151
1714, 3629, 12245
1715, 3630, 16486
1716, 3629, 14366
1717, 3629, 12497
1718, 3629, 19197
1719, 3628, 11901
1720, 3626, 14357
1721, 3626, 16754
1722, 3625, 18057
1723, 3625, 16817
1724, 3626, 15386
1725, 3626, 20777
1726, 3626, 12212
1727, 3625, 15770
1728, 3624, 15749
1729, 3625, 11797
1730, 3625, 12398
1731, 3624, 13136
1732, 3624, 17223
1733, 3624, 16092
1734, 3625, 12400
1735, 3625, 15124
1736, 3624, 17487
1737, 3624, 18087
1738, 3624, 15686
1739, 3624, 16722
1740, 3624, 16134
1741, 3625, 12588
1742, 3626, 12286
1743, 3625, 13141
1744, 3625, 14511
1745, 3625, 15850
1746, 3626, 14681
1747, 3627, 12388
1748, 3625, 15587
1749, 3625, 15003
1750, 3626, 15885
1751, 3627, 11021
1752, 3626, 18804
1753, 3626, 16428
1754, 3626, 13739
1755, 3626, 15021
1756, 3625, 17090
1757, 3625, 13074
1758, 3623, 13864
1759, 3623, 17307
1760, 3624, 9227
1761, 3623, 12370
1762, 3623, 14633
1763, 3623, 13539
1764, 3623, 15440
1765, 3619, 17354
1766, 3618, 14773
1767, 3617, 13856
1768, 3615, 14336
1769, 3615, 18405
1770, 3614, 14097
1771, 3614, 14848
1772, 3614, 17666
1773, 3613, 19724
1774, 3613, 16319
1775, 3614, 14099
1776, 3615, 15019
1777, 3615, 17283
1778, 3615, 15352
1779, 3615, 15593
1780, 3614, 18021
1781, 3613, 13536
1782, 3614, 17431
1783, 3615, 11477
1784, 3616, 16187
1785, 3614, 17915
1786, 3614, 12539
1787, 3614, 15684
1788, 3613, 17040
1789, 3613, 18806
1790, 3612, 15679
1791, 3613, 12245
1792, 3614, 11243
1793, 3613, 12470
1794, 3612, 17816
1795, 3612, 16377
1796, 3614, 13104
1797, 3614, 16014
1798, 3613, 15882
1799, 3614, 13422
1800, 3613, 15195
1801, 3612, 13897
1802, 3612, 14167
1803, 3612, 17893
1804, 3612, 14765
1805, 3612, 17457
1806, 3613, 14361
1807, 3614, 15958
1808, 3614, 17575
1809, 3613, 18169
1810, 3613, 16258
1811, 3613, 17410
1812, 3612, 18271
1813, 3611, 17018
1814, 3611, 17175
1815, 3611, 16410
1816, 3611, 15149
1817, 3611, 15521
1818, 3612, 14151
1819, 3612, 14987
1820, 3613, 17185
1821, 3614, 12376
1822, 3614, 12542
1823, 3614, 16139
1824, 3614, 14289
1825, 3613, 16341
1826, 3612, 15632
1827, 3612, 10815
1828, 3612, 14008
1829, 3612, 16753
1830, 3612, 17697
1831, 3610, 11240
1832, 3610, 14437
1833, 3610, 15358
1834, 3610, 12973
1835, 3609, 13678
1836, 3610, 12185
1837, 3609, 12848
1838, 3608, 14321
1839, 3608, 15224
1840, 3608, 11541
1841, 3608, 14922
1842, 3608, 13241
1843, 3608, 14905
1844, 3607, 14006
1845, 3606, 14800
1846, 3606, 16145
1847, 3607, 12791
1848, 3608, 11421
1849, 3609, 12536
1850, 3610, 15321
1851, 3610, 20401
1852, 3611, 13776
1853, 3611, 14627
1854, 3611, 17943
1855, 3611, 13554
1856, 3611, 14736
1857, 3609, 18482
1858, 3608, 13599
1859, 3607, 20542
1860, 3607, 14903
1861, 3606, 18052
1862, 3608, 15376
1863, 3609, 14191
1864, 3609, 13586
1865, 3609, 11615
1866, 3610, 13442
1867, 3610, 14237
1868, 3611, 14405
1869, 3611, 14371
1870, 3610, 15055
1871, 3610, 13243
1872, 3610, 16460
1873, 3612, 16471
1874, 3610, 13403
1875, 3610, 18576
1876, 3610, 13359
1877, 3611, 12992
1878, 3612, 13283
1879, 3611, 17320
1880, 3611, 16177
1881, 3611, 18987
1882, 3612, 14560
1883, 3612, 16272
1884, 3612, 17389
1885, 3611, 16410
1886, 3610, 18432
1887, 3611, 16123
1888, 3611, 14432
1889, 3612, 15374
1890, 3612, 17224
1891, 3613, 13010
1892, 3613, 13063
1893, 3612, 16564
1894, 3612, 17042
1895, 3612, 17182
1896, 3611, 16323
1897, 3611, 15916
1898, 3610, 15787
1899, 3611, 12522
1900, 3611, 14592
1901, 3611, 20754
1902, 3612, 15023
1903, 3612, 16298
1904, 3611, 15687
1905, 3610, 12253
1906, 3611, 12120
1907, 3611, 16869
1908, 3610, 15362
1909, 3609, 11219
1910, 3610, 13398
1911, 3610, 16743
1912, 3610, 18888
1913, 3611, 19547
1914, 3612, 10967
1915, 3612, 15054
1916, 3612, 13071
1917, 3610, 13747
1918, 3610, 16815
1919, 3610, 13935
1920, 3610, 15547
1921, 3610, 13780
1922, 3610, 14277
1923, 3609, 13576
1924, 3609, 13349
1925, 3609, 12709
1926, 3609, 16928
1927, 3608, 13530
1928, 3608, 13293
1929, 3607, 14150
1930, 3607, 15004
1931, 3606, 13903
1932, 3606, 15727
1933, 3606, 15308
1934, 3606, 12023
1935, 3605, 15704
1936, 3605, 17958
1937, 3605, 13981
1938, 3605, 17718
1939, 3605, 16521
1940, 3605, 17253
1941, 3605, 15412
1942, 3604, 20091
1943, 3603, 18532
1944, 3603, 17352
1945, 3602, 12453
1946, 3600, 15404
1947, 3600, 15934
1948, 3599, 16312
1949, 3600, 14995
1950, 3600, 16138
1951, 3598, 14162
1952, 3598, 13932
1953, 3598, 18948
1954, 3598, 17429
1955, 3598, 15674
1956, 3598, 16247
1957, 3598, 15220
1958, 3598, 16969
1959, 3597, 14291
1960, 3597, 15423
1961, 3597, 14401
1962, 3597, 12546
1963, 3598, 12307
1964, 3599, 9538
1965, 3600, 12676
1966, 3600, 14956
1967, 3601, 15151
1968, 3602, 10594
1969, 3600, 21240
1970, 3600, 15194
1971, 3599, 14302
1972, 3599, 14462
1973, 3598, 18558
1974, 3598, 17948
1975, 3598, 15628
1976, 3598, 18611
1977, 3595, 17452
1978, 3595, 18894
1979, 3596, 18295
1980, 3596, 14276
1981, 3596, 11297
1982, 3595, 13704
1983, 3594, 13862
1984, 3593, 16751
1985, 3593, 15395
1986, 3594, 13606
1987, 3594, 16709
1988, 3595, 10138
1989, 3595, 17454
1990, 3596, 15623
1991, 3596, 16644
1992, 3596, 16543
1993, 3596, 15789
1994, 3596, 16795
1995, 3595, 14005
1996, 3594, 13938
1997, 3594, 16151
1998, 3595, 14555
1999, 3595, 18964
2000, 3596, 13778
2001, 3595, 12035
2002, 3594, 16141
2003, 3594, 22409
2004, 3593, 17353
2005, 3595, 15911
2006, 3595, 20978
2007, 3596, 14781
2008, 3597, 17012
2009, 3597, 20620
2010, 3596, 25592
2011, 3597, 23586
2012, 3597, 15514
2013, 3597, 24782
2014, 3597, 23432
2015, 3598, 14684
2016, 3598, 16188
2017, 3598, 14400
2018, 3596, 16168
2019, 3595, 15632
2020, 3595, 15892
2021, 3595, 18021
2022, 3594, 21474
2023, 3594, 12411
2024, 3594, 19120
2025, 3594, 14192
2026, 3595, 18985
2027, 3596, 21449
2028, 3597, 13504
2029, 3596, 17137
2030, 3596, 15869
2031, 3596, 17865
2032, 3596, 16498
2033, 3597, 15147
2034, 3596, 14910
2035, 3598, 14450
2036, 3598, 21284
2037, 3598, 15113
2038, 3598, 16018
2039, 3599, 14659
2040, 3597, 21741
2041, 3597, 15491
2042, 3596, 15420
2043, 3596, 17260
2044, 3596, 19140
2045, 3596, 16002
2046, 3596, 28900
2047, 3595, 22739
2048, 3595, 15622
2049, 3594, 11074
2050, 3594, 18090
2051, 3593, 15425
2052, 3593, 16315
2053, 3593, 12466
2054, 3594, 15138
2055, 3594, 14604
2056, 3594, 15815
2057, 3594, 15663
2058, 3594, 12458
2059, 3594, 17636
2060, 3594, 17522
2061, 3594, 11390
2062, 3596, 15624
2063, 3597, 13820
2064, 3596, 13991
2065, 3597, 14458
2066, 3598, 12677
2067, 3598, 16109
2068, 3598, 17713
2069, 3597, 12602
2070, 3597, 15737
2071, 3599, 13929
2072, 3599, 16466
2073, 3601, 13236
2074, 3600, 22882
2075, 3600, 16948
2076, 3601, 11642
2077, 3601, 12671
2078, 3601, 14779
2079, 3599, 17933
2080, 3597, 15457
2081, 3597, 18727
2082, 3597, 14913
2083, 3597, 20210
2084, 3596, 16816
2085, 3597, 15047
2086, 3597, 15074
2087, 3597, 16471
2088, 3597, 21656
2089, 3598, 14518
2090, 3598, 16399
2091, 3599, 11877
2092, 3598, 17622
2093, 3598, 18758
2094, 3598, 15743
2095, 3598, 14611
2096, 3597, 17719
2097, 3597, 17385
2098, 3596, 15460
2099, 3595, 16687
2100, 3595, 11137
2101, 3595, 13527
2102, 3592, 16999
2103, 3591, 16145
2104, 3589, 17027
2105, 3589, 21208
2106, 3589, 18113
2107, 3590, 13668
2108, 3590, 18723
2109, 3591, 14201
2110, 3591, 13864
2111, 3591, 13390
2112, 3591, 15965
2113, 3591, 18374
2114, 3588, 16253
2115, 3588, 17996
2116, 3588, 17503
2117, 3587, 19053
2118, 3584, 17855
2119, 3583, 15046
2120, 3583, 14961
2121, 3583, 15007
2122, 3582, 15211
2123, 3583, 17540
2124, 3586, 19293
2125, 3586, 14359
2126, 3584, 17435
2127, 3583, 14258
2128, 3582, 13022
2129, 3582, 14785
2130, 3582, 15478
2131, 3581, 13207
2132, 3581, 17414
2133, 3581, 16353
2134, 3584, 13351
2135, 3584, 13499
2136, 3583, 15140
2137, 3582, 15843
2138, 3582, 16101
2139, 3583, 15616
2140, 3583, 19491
2141, 3583, 14344
2142, 3584, 13009
2143, 3582, 16231
2144, 3582, 13058
2145, 3583, 12472
2146, 3584, 11858
2147, 3584, 15658
2148, 3584, 17582
2149, 3584, 16040
2150, 3584, 17184
2151, 3584, 16840
2152, 3584, 14241
2153, 3585, 14029
2154, 3584, 16198
2155, 3583, 14783
2156, 3582, 18721
2157, 3582, 19690
2158, 3582, 14673
2159, 3583, 11494
2160, 3584, 11372
2161, 3582, 15080
2162, 3581, 17450
2163, 3582, 13059
2164, 3583, 14648
2165, 3583, 14892
2166, 3583, 18668
2167, 3583, 18972
2168, 3583, 14008
2169, 3583, 16445
2170, 3583, 16284
2171, 3584, 16503
2172, 3584, 14640
2173, 3584, 16751
2174, 3581, 14096
2175, 3581, 19684
2176, 3585, 17213
2177, 3585, 14447
2178, 3586, 12054
2179, 3586, 17531
2180, 3586, 17011
2181, 3586, 19895
2182, 3586, 18292
2183, 3583, 16836
2184, 3583, 13727
2185, 3584, 15175
2186, 3584, 13322
2187, 3584, 16427
2188, 3583, 11603
2189, 3584, 13002
2190, 3583, 13199
2191, 3582, 13779
2192, 3583, 14258
2193, 3583, 17908
2194, 3583, 17620
2195, 3583, 16567
2196, 3583, 15490
2197, 3583, 15305
2198, 3583, 11960
2199, 3583, 13674
2200, 3583, 17399
2201, 3584, 16892
2202, 3585, 15281
2203, 3586, 13032
2204, 3586, 15039
2205, 3586, 13089
2206, 3586, 16639
2207, 3585, 14321
2208, 3583, 16230
2209, 3583, 20423
2210, 3583, 18491
2211, 3584, 15269
2212, 3584, 15704
2213, 3584, 19667
2214, 3584, 19987
2215, 3584, 16068
2216, 3584, 17404
2217, 3584, 19462
2218, 3585, 10430
2219, 3584, 13764
2220, 3585, 12103
2221, 3586, 10373
2222, 3586, 20507
2223, 3586, 16102
2224, 3586, 16601
2225, 3586, 12569
2226, 3586, 14814
2227, 3588, 13370
2228, 3588, 14871
2229, 3588, 16842
2230, 3589, 14154
2231, 3589, 11977
2232, 3589, 14068
2233, 3589, 13002
2234, 3589, 14728
2235, 3590, 16003
2236, 3591, 17637
2237, 3591, 17275
2238, 3591, 14576
2239, 3595, 14556
2240, 3595, 14680
2241, 3594, 15292
2242, 3593, 14912
2243, 3593, 16284
2244, 3594, 14620
2245, 3594, 16184
2246, 3593, 16346
2247, 3592, 14257
2248, 3592, 17184
2249, 3592, 14751
2250, 3592, 16668
2251, 3591, 17953
2252, 3592, 14434
2253, 3592, 12116
2254, 3592, 15751
2255, 3592, 19952
2256, 3591, 14815
2257, 3591, 14885
2258, 3591, 13179
2259, 3591, 15591
2260, 3591, 14778
2261, 3592, 12126
2262, 3591, 14602
2263, 3591, 14643
2264, 3592, 15307
2265, 3591, 13324
2266, 3591, 17202
2267, 3591, 13110
2268, 3590, 13894
2269, 3590, 15810
2270, 3590, 14940
2271, 3590, 17050
2272, 3591, 13913
2273, 3591, 15216
2274, 3592, 12508
2275, 3592, 17564
2276, 3593, 12206
2277, 3594, 15233
2278, 3595, 15792
2279, 3596, 14967
2280, 3594, 15414
2281, 3593, 15941
2282, 3594, 12735
2283, 3594, 18684
2284, 3593, 10899
2285, 3589, 17265
2286, 3588, 14133
2287, 3588, 15196
2288, 3588, 15718
2289, 3587, 12695
2290, 3586, 12714
2291, 3587, 14687
2292, 3587, 14746
2293, 3587, 16827
2294, 3589, 14046
2295, 3589, 15262
2296, 3589, 13670
2297, 3589, 16610
2298, 3589, 14607
2299, 3589, 16088
2300, 3589, 15826
2301, 3589, 16661
2302, 3588, 18523
2303, 3587, 14823
2304, 3587, 16156
2305, 3588, 11858
2306, 3588, 13357
2307, 3588, 18862
2308, 3587, 14501
2309, 3587, 12979
2310, 3587, 16453
2311, 3587, 15490
2312, 3587, 17861
2313, 3587, 17735
2314, 3587, 16748
2315, 3587, 18311
2316, 3587, 19967
2317, 3588, 10626
2318, 3588, 14037
2319, 3587, 13941
2320, 3587, 17616
2321, 3587, 17185
2322, 3587, 18091
2323, 3587, 15416
2324, 3588, 12186
2325, 3590, 18447
2326, 3589, 14321
2327, 3588, 14276
2328, 3588, 17922
2329, 3589, 15262
2330, 3589, 15299
2331, 3590, 14618
2332, 3589, 14038
2333, 3589, 13192
2334, 3588, 13979
2335, 3589, 13787
2336, 3586, 19763
2337, 3586, 13872
2338, 3585, 14574
2339, 3585, 15232
2340, 3585, 14061
2341, 3585, 16348
2342, 3583, 11979
2343, 3584, 15196
2344, 3584, 16330
2345, 3584, 16630
2346, 3584, 13110
2347, 3585, 15323
2348, 3585, 18488
2349, 3585, 15694
2350, 3586, 12482
2351, 3587, 14503
2352, 3589, 17228
2353, 3591, 13685
2354, 3591, 15329
2355, 3591, 16978
2356, 3591, 16939
2357, 3591, 15335
2358, 3592, 14318
2359, 3592, 13674
2360, 3592, 16171
2361, 3592, 18320
2362, 3592, 15159
2363, 3592, 15941
2364, 3593, 12582
2365, 3592, 15997
2366, 3593, 12507
2367, 3592, 14058
2368, 3592, 16633
2369, 3592, 20276
2370, 3592, 13192
2371, 3592, 13109
2372, 3592, 15617
2373, 3593, 14048
2374, 3592, 15113
2375, 3593, 17383
2376, 3593, 14736
2377, 3594, 7369
2378, 3593, 11417
2379, 3592, 19851
2380, 3591, 16330
2381, 3591, 13607
2382, 3590, 12324
2383, 3590, 13802
2384, 3591, 13600
2385, 3591, 11741
2386, 3592, 16106
2387, 3592, 14116
2388, 3593, 9989
2389, 3593, 14831
2390, 3593, 13760
2391, 3593, 15873
2392, 3593, 15489
2393, 3593, 13953
2394, 3593, 16411
2395, 3593, 16043
2396, 3594, 11180
2397, 3593, 13647
2398, 3593, 14844
2399, 3593, 12526
2400, 3594, 13263
2401, 3595, 10175
2402, 3594, 14396
2403, 3595, 14797
2404, 3595, 17302
2405, 3597, 16275
2406, 3595, 16250
2407, 3595, 15063
2408, 3595, 14379
